case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat
3031097,27-020749,2009-WTE-5881-OE,28436,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.451988,43.742493
3031068,27-020675,2009-WTE-5851-OE,28486,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.47139,43.75489
3031060,27-020649,2009-WTE-5840-OE,28592,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.455795,43.777392999999996
3031140,27-021018,2009-WTE-5937-OE,28561,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.477989,43.770092
3031152,27-020629,2009-WTE-5950-OE,28467,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.474594,43.75259
3031141,27-020638,2009-WTE-5938-OE,28532,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.485489,43.763493
3031153,27-020628,2009-WTE-5954-OE,28466,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.481995,43.752293
3031134,27-021006,2009-WTE-5928-OE,28626,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.505196,43.783092
3031084,27-020686,2009-WTE-5867-OE,28478,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.48539,43.754192
3031180,27-020616,2009-WTE-6336-OE,28579,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.45079,43.771591
3031139,27-021007,2009-WTE-5936-OE,28656,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.476089,43.788391
3031127,27-020644,2009-WTE-5919-OE,28395,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.441795,43.731892
3031083,27-020685,2009-WTE-5866-OE,28498,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.47879,43.75769
3031133,27-020730,2009-WTE-5926-OE,28365,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.493591,43.724892
3031119,27-020663,2009-WTE-5909-OE,28430,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.431496,43.740292
3031146,27-020633,2009-WTE-5943-OE,28471,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.477592,43.753193
3031087,27-020689,2009-WTE-5871-OE,28460,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.455994,43.750492
3031115,27-020659,2009-WTE-5904-OE,28409,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.482796,43.735893
3031071,27-020678,2009-WTE-5854-OE,28535,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.465996,43.76379
3031099,27-020751,2009-WTE-5883-OE,28377,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.495590000000007,43.728493
3031168,27-021322,2009-WTE-6324-OE,27615,57198,MN,Freeborn County,27047,Bent Tree,2011,122,201.3,Vestas,V82-1.65,1650,80,82,5281.02,121,0,NA,3,3,8/29/2019,Digital Globe,-93.449692,43.778992
3037537,27-021568,2011-WTE-10934-OE,29525,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.242691,43.605091
3037546,27-021576,2011-WTE-10943-OE,29528,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.202995,43.612392
3037536,27-021567,2011-WTE-10933-OE,29524,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.23349,43.619591
3037530,27-021561,2011-WTE-10927-OE,29519,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.242889,43.64439
3037532,27-021563,2011-WTE-10929-OE,29521,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.233589,43.634193
3037545,27-021575,2011-WTE-10942-OE,29534,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.214294,43.612392
3037538,27-021569,2011-WTE-10935-OE,29526,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.233192,43.605091
3037534,27-021565,2011-WTE-10931-OE,29522,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.232796,43.628193
3037535,27-021566,2011-WTE-10932-OE,29523,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.240089,43.619591
3037541,27-021571,2011-WTE-10938-OE,29533,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.212891,43.635792
3037547,27-021577,2011-WTE-10944-OE,29527,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.202591,43.590691
3037542,27-021572,2011-WTE-10939-OE,29532,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.172989,43.63549
3037533,27-021564,2011-WTE-10930-OE,29536,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.242989,43.627892
3037531,27-021562,2011-WTE-10928-OE,29520,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.242691,43.634892
3037540,27-021661,2011-WTE-10937-OE,29531,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.17289,43.641293
3037543,27-021573,2011-WTE-10940-OE,29529,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.188393,43.619091
3037544,27-021574,2011-WTE-10941-OE,29535,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.222893,43.615093
3037539,27-021570,2011-WTE-10936-OE,29530,57289,MN,Faribault County,27043,Big Blue Wind Farm,2012,18,36,Gamesa,G97-2.0,2000,90,97,7389.81,138.4,0,NA,3,3,1/1/2013,NAIP,-94.18219,43.641193
3018317,27-005572,2006-AGL-848-OE,28872,56544,MN,Cottonwood County,27033,Bingham Lake,2006,12,15,Suzlon,S64,1250,63,64,3216.99,95.1,0,NA,3,3,10/19/2019,Digital Globe,-95.029388,43.95689
3018319,27-005573,2006-AGL-850-OE,28880,56544,MN,Cottonwood County,27033,Bingham Lake,2006,12,15,Suzlon,S64,1250,63,64,3216.99,95.1,0,NA,3,3,10/19/2019,Digital Globe,-95.031792,43.959793
3018323,27-005576,2006-AGL-854-OE,28878,56544,MN,Cottonwood County,27033,Bingham Lake,2006,12,15,Suzlon,S64,1250,63,64,3216.99,95.1,0,NA,3,3,10/19/2019,Digital Globe,-95.06929,43.958691
3013427,27-005579,2002-AGL-6393-OE,28893,56544,MN,Cottonwood County,27033,Bingham Lake,2006,12,15,Suzlon,S64,1250,63,64,3216.99,95.1,0,NA,3,3,10/19/2017,Digital Globe,-95.034737,43.966949
3018322,27-002580,2006-AGL-853-OE,28875,56544,MN,Cottonwood County,27033,Bingham Lake,2006,12,15,Suzlon,S64,1250,63,64,3216.99,95.1,0,NA,3,3,10/19/2019,Digital Globe,-95.062988,43.957191
3018321,27-005575,2006-AGL-852-OE,28902,56544,MN,Cottonwood County,27033,Bingham Lake,2006,12,15,Suzlon,S64,1250,63,64,3216.99,95.1,0,NA,3,3,10/19/2019,Digital Globe,-95.03199,43.969692
3018315,27-005570,2006-AGL-846-OE,28873,56544,MN,Cottonwood County,27033,Bingham Lake,2006,12,15,Suzlon,S64,1250,63,64,3216.99,95.1,0,NA,3,3,10/19/2019,Digital Globe,-95.037689,43.95689
3018316,27-005571,2006-AGL-847-OE,28871,56544,MN,Cottonwood County,27033,Bingham Lake,2006,12,15,Suzlon,S64,1250,63,64,3216.99,95.1,0,NA,3,3,10/19/2019,Digital Globe,-95.034691,43.956593
3018320,27-005574,2006-AGL-851-OE,28886,56544,MN,Cottonwood County,27033,Bingham Lake,2006,12,15,Suzlon,S64,1250,63,64,3216.99,95.1,0,NA,3,3,10/19/2019,Digital Globe,-95.033989,43.964592
3018318,27-005578,2006-AGL-849-OE,28879,56544,MN,Cottonwood County,27033,Bingham Lake,2006,12,15,Suzlon,S64,1250,63,64,3216.99,95.1,0,NA,3,3,10/19/2019,Digital Globe,-95.028091,43.959591
3018325,27-002577,2006-AGL-856-OE,28882,56544,MN,Cottonwood County,27033,Bingham Lake,2006,12,15,Suzlon,S64,1250,63,64,3216.99,95.1,0,NA,3,3,10/19/2019,Digital Globe,-95.068489,43.961693
3018324,27-002579,2006-AGL-855-OE,28881,56544,MN,Cottonwood County,27033,Bingham Lake,2006,12,15,Suzlon,S64,1250,63,64,3216.99,95.1,0,NA,3,3,10/19/2019,Digital Globe,-95.061089,43.960892
3049523,27-027143,2014-WTE-4306-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.983063,45.639046
3049525,27-026952,2014-WTE-4308-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/21/2017,Digital Globe,-94.985458,45.660347
3049537,27-027166,2014-WTE-4322-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.97226,45.644096
3061255,27-027187,2016-WTE-2641-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.050201,45.674118
3049532,27-027167,2014-WTE-4315-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.046051,45.625317
3049538,27-027140,2014-WTE-4323-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.96357,45.660843
3049515,27-027159,2014-WTE-4298-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.030655,45.643944
3049508,27-027172,2014-WTE-4287-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.06871,45.662186
3049530,27-026951,2014-WTE-4313-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.988403,45.667259
3049513,27-027165,2014-WTE-4296-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.042824,45.641205
3049529,27-026949,2014-WTE-4312-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.985596,45.670521
3049527,27-027136,2014-WTE-4310-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.967216,45.659363
3049514,27-027164,2014-WTE-4297-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.034302,45.641094
3049518,27-026950,2014-WTE-4301-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.98587,45.674732
3061183,27-027186,2016-WTE-1592-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.046089,45.637173
3063364,27-027223,2014-WTE-4290-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.028946,45.685478
3049542,27-027161,2014-WTE-4327-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.021515,45.654308
3049519,27-027147,2014-WTE-4302-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.019882,45.657063
3049521,27-027177,2014-WTE-4304-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.972343,45.640148
3074346,27-027217,2014-WTE-4311-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.025169,45.676888
3049524,27-026982,2014-WTE-4307-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.979836,45.641068
3049536,27-027139,2014-WTE-4321-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.987976,45.655937
3063398,27-027192,2014-WTE-4328-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.027802,45.689747
3049512,27-027176,2014-WTE-4294-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.046471,45.675179
3049520,27-027163,2014-WTE-4303-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.051704,45.647202
3049540,27-027137,2014-WTE-4325-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.034363,45.669415
3049516,27-027160,2014-WTE-4299-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.026878,45.647781
3060857,27-027188,2014-WTE-4326-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.030075,45.663727
3056067,27-027138,2016-WTE-2640-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.062355,45.667908
3049539,27-027156,2014-WTE-4324-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.010612,45.650414
3049531,27-027154,2014-WTE-4314-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.046349,45.632469
3049517,27-027153,2014-WTE-4300-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.011475,45.647808
3049522,27-027144,2014-WTE-4305-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.986855,45.637661
3049511,27-027141,2014-WTE-4293-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.021194,45.682346
3049534,27-027157,2014-WTE-4319-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.961449,45.629196
3049526,27-027146,2014-WTE-4309-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.961655,45.633713
3049509,27-027170,2014-WTE-4288-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,5/11/2017,Digital Globe,-95.064034,45.664684
3049533,27-027162,2014-WTE-4317-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.970665,45.647243
3049535,27-027058,2014-WTE-4320-OE,NA,58692,MN,Stearns County,27145,Black Oak Getty,2016,39,78,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,4/7/2017,Digital Globe,-94.963432,45.626122
3098388,27-086430,2020-WTE-3616-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.41201,44.513748
3096979,27-086403,2020-WTE-3625-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.367035,44.540184000000004
3098045,27-086960,2020-WTE-3633-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,1/16/2020,Digital Globe,-96.438255,44.542519
3096509,27-086155,2020-WTE-3612-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.34034,44.506588
3098771,27-086961,2020-WTE-3634-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,1/16/2020,Digital Globe,-96.442398,44.541458
3098638,27-086441,2020-WTE-3783-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.34832,44.51199
3098348,27-086494,2020-WTE-3637-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.374115,44.549263
3097278,27-086413,2020-WTE-3651-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.355934,44.5798
3095509,27-084182,2020-WTE-3591-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.41787,44.46384
3097875,27-086446,2020-WTE-3664-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.377289,44.589134
3098734,27-086444,2020-WTE-3662-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.366287,44.589455
3098755,27-086429,2020-WTE-3615-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.399406,44.507065
3093804,27-084171,2020-WTE-3594-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.437668,44.463982
3093846,27-086145,2020-WTE-3609-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.333679,44.493343
3093551,27-084139,2020-WTE-3596-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.447235,44.463642
3097961,27-086493,2020-WTE-3636-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.367653,44.549019
3097684,27-086419,2020-WTE-3660-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,4/4/2020,Digital Globe,-96.347893,44.593639
3098110,27-086970,2020-WTE-3677-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,1/16/2020,Digital Globe,-96.374886,44.564747
3098041,27-086957,2020-WTE-3656-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.382057,44.577503
3096220,27-086176,2020-WTE-3619-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.372437,44.523407
3096258,27-086177,2020-WTE-3643-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,2/8/2021,Digital Globe,-96.312561,44.568531
3098169,27-086968,2020-WTE-3658-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.391815,44.575882
3097286,27-086408,2020-WTE-3672-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,2/8/2021,Digital Globe,-96.320343,44.591587
3094689,27-084135,2020-WTE-3608-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.437508,44.477993
3095827,27-084196,2020-WTE-3602-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.386299,44.477993
3098489,27-086511,2020-WTE-3628-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.400566,44.53862
3098086,27-086496,2020-WTE-3654-OE,NA,60504,MN,Lincoln County,27081,Blazing Star 1,2020,100,200,Vestas,V120-2.0,2000,80,120,11309.73,139.9,0,NA,3,3,1/16/2020,Digital Globe,-96.374245,44.577915
